Student,Course,Day,Hour,Activity Type,Scheduled,Attended
1852,12,Friday,17:00,Lecture,1,1
1852,12,Wednesday,9:00,Workshop,1,1
1852,12,Wednesday,10:00,Workshop,1,0
1852,11,Tuesday,16:00,Workshop,1,1
1852,8,Monday,11:00,Lecture,1,1
1852,8,Tuesday,11:00,Lecture,1,1
1852,8,Wednesday,11:00,Lecture,1,1
1852,8,Thursday,11:00,Lecture,1,1
1852,8,Tuesday,17:00,Workshop,1,1
1854,12,Friday,17:00,Lecture,1,1
1854,12,Wednesday,9:00,Workshop,1,1
1854,12,Wednesday,10:00,Workshop,1,0
1854,11,Tuesday,16:00,Workshop,1,1
1854,8,Monday,11:00,Lecture,1,1
1854,8,Tuesday,11:00,Lecture,1,1
1854,8,Wednesday,11:00,Lecture,1,1
1854,8,Thursday,11:00,Lecture,1,1
1854,8,Tuesday,17:00,Workshop,1,1
1853,22,Monday,12:00,Lecture,1,1
1853,22,Tuesday,12:00,Lecture,1,1
1853,22,Tuesday,13:00,Workshop,1,1
1259,22,Monday,12:00,Lecture,1,1
1259,22,Tuesday,12:00,Lecture,1,1
1259,22,Tuesday,13:00,Workshop,1,1
923,22,Monday,12:00,Lecture,1,1
923,22,Tuesday,12:00,Lecture,1,1
923,22,Tuesday,13:00,Workshop,1,1
3057,22,Monday,12:00,Lecture,1,1
3057,22,Tuesday,12:00,Lecture,1,1
3057,22,Tuesday,13:00,Workshop,1,1
3057,21,Monday,11:00,Lecture,1,1
3057,21,Tuesday,16:00,Lecture,1,1
3057,21,Wednesday,11:00,Lecture,1,1
3057,21,Thursday,11:00,Lecture,1,1
3057,21,Thursday,12:00,Workshop,1,1
3057,53,Monday,14:00,Lecture,1,1
3057,53,Tuesday,17:00,Lecture,1,1
3057,53,Wednesday,14:00,Lecture,1,1
3057,53,Thursday,17:00,Lecture,1,1
3057,53,Thursday,9:00,Workshop,1,1
3057,53,Thursday,10:00,Workshop,1,0
3057,25,Monday,13:00,Lecture,1,1
3057,25,Thursday,13:00,Lecture,1,1
3057,25,Wednesday,12:00,Workshop,1,1
2396,22,Monday,12:00,Lecture,1,1
2396,22,Tuesday,12:00,Lecture,1,1
2396,22,Tuesday,13:00,Workshop,1,1
2396,21,Monday,11:00,Lecture,1,1
2396,21,Tuesday,16:00,Lecture,1,1
2396,21,Wednesday,11:00,Lecture,1,1
2396,21,Thursday,11:00,Lecture,1,1
2396,21,Thursday,12:00,Workshop,1,1
2396,48,Tuesday,17:00,Lecture,1,1
2396,48,Wednesday,17:00,Lecture,1,1
2396,48,Thursday,14:00,Workshop,1,1
2580,22,Monday,12:00,Lecture,1,1
2580,22,Tuesday,12:00,Lecture,1,1
2580,22,Tuesday,13:00,Workshop,1,1
832,22,Monday,12:00,Lecture,1,1
832,22,Tuesday,12:00,Lecture,1,1
832,22,Tuesday,13:00,Workshop,1,1
832,49,Tuesday,14:00,Lecture,1,1
832,49,Wednesday,13:00,Lecture,1,1
832,49,Monday,10:00,Workshop,1,1
832,20,Monday,15:00,Lecture,1,1
832,20,Thursday,9:00,Lecture,1,1
65,22,Monday,12:00,Lecture,1,1
65,22,Tuesday,12:00,Lecture,1,1
65,22,Tuesday,13:00,Workshop,1,1
65,21,Monday,11:00,Lecture,1,1
65,21,Tuesday,16:00,Lecture,1,1
65,21,Wednesday,11:00,Lecture,1,1
65,21,Thursday,11:00,Lecture,1,1
65,21,Thursday,12:00,Workshop,1,1
916,22,Monday,12:00,Lecture,1,1
916,22,Tuesday,12:00,Lecture,1,1
916,22,Tuesday,13:00,Workshop,1,1
503,22,Monday,12:00,Lecture,1,1
503,22,Tuesday,12:00,Lecture,1,1
503,22,Tuesday,13:00,Workshop,1,1
2527,21,Monday,11:00,Lecture,1,1
2527,21,Tuesday,16:00,Lecture,1,1
2527,21,Wednesday,11:00,Lecture,1,1
2527,21,Thursday,11:00,Lecture,1,1
2527,21,Thursday,12:00,Workshop,1,1
502,21,Monday,11:00,Lecture,1,1
502,21,Tuesday,16:00,Lecture,1,1
502,21,Wednesday,11:00,Lecture,1,1
502,21,Thursday,11:00,Lecture,1,1
502,21,Thursday,12:00,Workshop,1,1
909,21,Monday,11:00,Lecture,1,1
909,21,Tuesday,16:00,Lecture,1,1
909,21,Wednesday,11:00,Lecture,1,1
909,21,Thursday,11:00,Lecture,1,1
909,21,Thursday,12:00,Workshop,1,1
909,53,Monday,14:00,Lecture,1,1
909,53,Tuesday,17:00,Lecture,1,1
909,53,Wednesday,14:00,Lecture,1,1
909,53,Thursday,17:00,Lecture,1,1
909,53,Thursday,9:00,Workshop,1,1
909,53,Thursday,10:00,Workshop,1,0
3035,21,Monday,11:00,Lecture,1,1
3035,21,Tuesday,16:00,Lecture,1,1
3035,21,Wednesday,11:00,Lecture,1,1
3035,21,Thursday,11:00,Lecture,1,1
3035,21,Thursday,12:00,Workshop,1,1
3035,48,Tuesday,17:00,Lecture,1,1
3035,48,Wednesday,17:00,Lecture,1,1
3035,48,Thursday,14:00,Workshop,1,1
1875,7,Tuesday,14:00,Lecture,1,1
1875,7,Friday,10:00,Lecture,1,1
1875,7,Tuesday,9:00,Workshop,1,1
1875,7,Tuesday,10:00,Workshop,1,0
1875,13,Wednesday,17:00,Lecture,1,1
1875,13,Friday,9:00,Lecture,1,1
1875,13,Monday,17:00,Workshop,1,1
1875,11,Tuesday,16:00,Workshop,1,1
1875,8,Monday,11:00,Lecture,1,1
1875,8,Tuesday,11:00,Lecture,1,1
1875,8,Wednesday,11:00,Lecture,1,1
1875,8,Thursday,11:00,Lecture,1,1
1875,8,Tuesday,17:00,Workshop,1,1
1878,12,Friday,17:00,Lecture,1,1
1878,12,Wednesday,9:00,Workshop,1,1
1878,12,Wednesday,10:00,Workshop,1,0
1878,11,Tuesday,16:00,Workshop,1,1
1878,8,Monday,11:00,Lecture,1,1
1878,8,Tuesday,11:00,Lecture,1,1
1878,8,Wednesday,11:00,Lecture,1,1
1878,8,Thursday,11:00,Lecture,1,1
1878,8,Tuesday,17:00,Workshop,1,1
1160,14,Tuesday,9:00,Lecture,1,1
1160,14,Friday,17:00,Lecture,1,1
1160,14,Monday,11:00,Workshop,1,1
1038,14,Tuesday,9:00,Lecture,1,1
1038,14,Friday,17:00,Lecture,1,1
1038,14,Monday,11:00,Workshop,1,1
567,14,Tuesday,9:00,Lecture,1,1
567,14,Friday,17:00,Lecture,1,1
567,14,Monday,11:00,Workshop,1,1
2018,14,Tuesday,9:00,Lecture,1,1
2018,14,Friday,17:00,Lecture,1,1
2018,14,Monday,11:00,Workshop,1,1
60,14,Tuesday,9:00,Lecture,1,1
60,14,Friday,17:00,Lecture,1,1
60,14,Monday,11:00,Workshop,1,1
2609,14,Tuesday,9:00,Lecture,1,1
2609,14,Friday,17:00,Lecture,1,1
2609,14,Monday,11:00,Workshop,1,1
271,14,Tuesday,9:00,Lecture,1,1
271,14,Friday,17:00,Lecture,1,1
271,14,Monday,11:00,Workshop,1,1
1558,14,Tuesday,9:00,Lecture,1,1
1558,14,Friday,17:00,Lecture,1,1
1558,14,Monday,11:00,Workshop,1,1
2467,14,Tuesday,9:00,Lecture,1,1
2467,14,Friday,17:00,Lecture,1,1
2467,14,Monday,11:00,Workshop,1,1
2554,14,Tuesday,9:00,Lecture,1,1
2554,14,Friday,17:00,Lecture,1,1
2554,14,Monday,11:00,Workshop,1,1
2071,14,Tuesday,9:00,Lecture,1,1
2071,14,Friday,17:00,Lecture,1,1
2071,14,Monday,11:00,Workshop,1,1
2055,14,Tuesday,9:00,Lecture,1,1
2055,14,Friday,17:00,Lecture,1,1
2055,14,Monday,11:00,Workshop,1,1
1719,14,Tuesday,9:00,Lecture,1,1
1719,14,Friday,17:00,Lecture,1,1
1719,14,Monday,11:00,Workshop,1,1
2301,14,Tuesday,9:00,Lecture,1,1
2301,14,Friday,17:00,Lecture,1,1
2301,14,Monday,11:00,Workshop,1,1
1486,14,Tuesday,9:00,Lecture,1,1
1486,14,Friday,17:00,Lecture,1,1
1486,14,Monday,11:00,Workshop,1,1
506,14,Tuesday,9:00,Lecture,1,1
506,14,Friday,17:00,Lecture,1,1
506,14,Monday,11:00,Workshop,1,1
217,14,Tuesday,9:00,Lecture,1,1
217,14,Friday,17:00,Lecture,1,1
217,14,Monday,11:00,Workshop,1,1
543,14,Tuesday,9:00,Lecture,1,1
543,14,Friday,17:00,Lecture,1,1
543,14,Monday,11:00,Workshop,1,1
554,14,Tuesday,9:00,Lecture,1,1
554,14,Friday,17:00,Lecture,1,1
554,14,Monday,11:00,Workshop,1,1
1877,14,Tuesday,9:00,Lecture,1,1
1877,14,Friday,17:00,Lecture,1,1
1877,14,Monday,11:00,Workshop,1,1
2204,14,Tuesday,9:00,Lecture,1,1
2204,14,Friday,17:00,Lecture,1,1
2204,14,Monday,11:00,Workshop,1,1
2469,14,Tuesday,9:00,Lecture,1,1
2469,14,Friday,17:00,Lecture,1,1
2469,14,Monday,11:00,Workshop,1,1
3111,14,Tuesday,9:00,Lecture,1,1
3111,14,Friday,17:00,Lecture,1,1
3111,14,Monday,11:00,Workshop,1,1
275,14,Tuesday,9:00,Lecture,1,1
275,14,Friday,17:00,Lecture,1,1
275,14,Monday,11:00,Workshop,1,1
344,14,Tuesday,9:00,Lecture,1,1
344,14,Friday,17:00,Lecture,1,1
344,14,Monday,11:00,Workshop,1,1
855,14,Tuesday,9:00,Lecture,1,1
855,14,Friday,17:00,Lecture,1,1
855,14,Monday,11:00,Workshop,1,1
1428,14,Tuesday,9:00,Lecture,1,1
1428,14,Friday,17:00,Lecture,1,1
1428,14,Monday,11:00,Workshop,1,1
27,14,Tuesday,9:00,Lecture,1,1
27,14,Friday,17:00,Lecture,1,1
27,14,Monday,11:00,Workshop,1,1
699,14,Tuesday,9:00,Lecture,1,1
699,14,Friday,17:00,Lecture,1,1
699,14,Monday,11:00,Workshop,1,1
1688,14,Tuesday,9:00,Lecture,1,1
1688,14,Friday,17:00,Lecture,1,1
1688,14,Monday,11:00,Workshop,1,1
250,14,Tuesday,9:00,Lecture,1,1
250,14,Friday,17:00,Lecture,1,1
250,14,Monday,11:00,Workshop,1,1
1693,14,Tuesday,9:00,Lecture,1,1
1693,14,Friday,17:00,Lecture,1,1
1693,14,Monday,11:00,Workshop,1,1
1319,14,Tuesday,9:00,Lecture,1,1
1319,14,Friday,17:00,Lecture,1,1
1319,14,Monday,11:00,Workshop,1,1
462,14,Tuesday,9:00,Lecture,1,1
462,14,Friday,17:00,Lecture,1,1
462,14,Monday,11:00,Workshop,1,1
1670,14,Tuesday,9:00,Lecture,1,1
1670,14,Friday,17:00,Lecture,1,1
1670,14,Monday,11:00,Workshop,1,1
73,14,Tuesday,9:00,Lecture,1,1
73,14,Friday,17:00,Lecture,1,1
73,14,Monday,11:00,Workshop,1,1
564,14,Tuesday,9:00,Lecture,1,1
564,14,Friday,17:00,Lecture,1,1
564,14,Monday,11:00,Workshop,1,1
2157,14,Tuesday,9:00,Lecture,1,1
2157,14,Friday,17:00,Lecture,1,1
2157,14,Monday,11:00,Workshop,1,1
1475,14,Tuesday,9:00,Lecture,1,1
1475,14,Friday,17:00,Lecture,1,1
1475,14,Monday,11:00,Workshop,1,1
2114,14,Tuesday,9:00,Lecture,1,1
2114,14,Friday,17:00,Lecture,1,1
2114,14,Monday,11:00,Workshop,1,1
1687,14,Tuesday,9:00,Lecture,1,1
1687,14,Friday,17:00,Lecture,1,1
1687,14,Monday,11:00,Workshop,1,1
2815,14,Tuesday,9:00,Lecture,1,1
2815,14,Friday,17:00,Lecture,1,1
2815,14,Monday,11:00,Workshop,1,1
1191,14,Tuesday,9:00,Lecture,1,1
1191,14,Friday,17:00,Lecture,1,1
1191,14,Monday,11:00,Workshop,1,1
2575,14,Tuesday,9:00,Lecture,1,1
2575,14,Friday,17:00,Lecture,1,1
2575,14,Monday,11:00,Workshop,1,1
1998,14,Tuesday,9:00,Lecture,1,1
1998,14,Friday,17:00,Lecture,1,1
1998,14,Monday,11:00,Workshop,1,1
769,14,Tuesday,9:00,Lecture,1,1
769,14,Friday,17:00,Lecture,1,1
769,14,Monday,11:00,Workshop,1,1
1043,14,Tuesday,9:00,Lecture,1,1
1043,14,Friday,17:00,Lecture,1,1
1043,14,Monday,11:00,Workshop,1,1
1902,14,Tuesday,9:00,Lecture,1,1
1902,14,Friday,17:00,Lecture,1,1
1902,14,Monday,11:00,Workshop,1,1
450,14,Tuesday,9:00,Lecture,1,1
450,14,Friday,17:00,Lecture,1,1
450,14,Monday,11:00,Workshop,1,1
2692,14,Tuesday,9:00,Lecture,1,1
2692,14,Friday,17:00,Lecture,1,1
2692,14,Monday,11:00,Workshop,1,1
2994,14,Tuesday,9:00,Lecture,1,1
2994,14,Friday,17:00,Lecture,1,1
2994,14,Monday,11:00,Workshop,1,1
2733,14,Tuesday,9:00,Lecture,1,1
2733,14,Friday,17:00,Lecture,1,1
2733,14,Monday,11:00,Workshop,1,1
2686,14,Tuesday,9:00,Lecture,1,1
2686,14,Friday,17:00,Lecture,1,1
2686,14,Monday,11:00,Workshop,1,1
1095,14,Tuesday,9:00,Lecture,1,1
1095,14,Friday,17:00,Lecture,1,1
1095,14,Monday,11:00,Workshop,1,1
1339,14,Tuesday,9:00,Lecture,1,1
1339,14,Friday,17:00,Lecture,1,1
1339,14,Monday,11:00,Workshop,1,1
2165,14,Tuesday,9:00,Lecture,1,1
2165,14,Friday,17:00,Lecture,1,1
2165,14,Monday,11:00,Workshop,1,1
468,14,Tuesday,9:00,Lecture,1,1
468,14,Friday,17:00,Lecture,1,1
468,14,Monday,11:00,Workshop,1,1
3127,14,Tuesday,9:00,Lecture,1,1
3127,14,Friday,17:00,Lecture,1,1
3127,14,Monday,11:00,Workshop,1,1
941,14,Tuesday,9:00,Lecture,1,1
941,14,Friday,17:00,Lecture,1,1
941,14,Monday,11:00,Workshop,1,1
2151,14,Tuesday,9:00,Lecture,1,1
2151,14,Friday,17:00,Lecture,1,1
2151,14,Monday,11:00,Workshop,1,1
1666,14,Tuesday,9:00,Lecture,1,1
1666,14,Friday,17:00,Lecture,1,1
1666,14,Monday,11:00,Workshop,1,1
1250,14,Tuesday,9:00,Lecture,1,1
1250,14,Friday,17:00,Lecture,1,1
1250,14,Monday,11:00,Workshop,1,1
470,14,Tuesday,9:00,Lecture,1,1
470,14,Friday,17:00,Lecture,1,1
470,14,Monday,11:00,Workshop,1,1
602,14,Tuesday,9:00,Lecture,1,1
602,14,Friday,17:00,Lecture,1,1
602,14,Monday,11:00,Workshop,1,1
2665,14,Tuesday,9:00,Lecture,1,1
2665,14,Friday,17:00,Lecture,1,1
2665,14,Monday,11:00,Workshop,1,1
2431,14,Tuesday,9:00,Lecture,1,1
2431,14,Friday,17:00,Lecture,1,1
2431,14,Monday,11:00,Workshop,1,1
2838,14,Tuesday,9:00,Lecture,1,1
2838,14,Friday,17:00,Lecture,1,1
2838,14,Monday,11:00,Workshop,1,1
1712,14,Tuesday,9:00,Lecture,1,1
1712,14,Friday,17:00,Lecture,1,1
1712,14,Monday,11:00,Workshop,1,1
2223,14,Tuesday,9:00,Lecture,1,1
2223,14,Friday,17:00,Lecture,1,1
2223,14,Monday,11:00,Workshop,1,1
2597,14,Tuesday,9:00,Lecture,1,1
2597,14,Friday,17:00,Lecture,1,1
2597,14,Monday,11:00,Workshop,1,1
265,14,Tuesday,9:00,Lecture,1,1
265,14,Friday,17:00,Lecture,1,1
265,14,Monday,11:00,Workshop,1,1
23,14,Tuesday,9:00,Lecture,1,1
23,14,Friday,17:00,Lecture,1,1
23,14,Monday,11:00,Workshop,1,1
789,14,Tuesday,9:00,Lecture,1,1
789,14,Friday,17:00,Lecture,1,1
789,14,Monday,11:00,Workshop,1,1
2678,14,Tuesday,9:00,Lecture,1,1
2678,14,Friday,17:00,Lecture,1,1
2678,14,Monday,11:00,Workshop,1,1
2925,14,Tuesday,9:00,Lecture,1,1
2925,14,Friday,17:00,Lecture,1,1
2925,14,Monday,11:00,Workshop,1,1
1129,14,Tuesday,9:00,Lecture,1,1
1129,14,Friday,17:00,Lecture,1,1
1129,14,Monday,11:00,Workshop,1,1
1314,14,Tuesday,9:00,Lecture,1,1
1314,14,Friday,17:00,Lecture,1,1
1314,14,Monday,11:00,Workshop,1,1
193,14,Tuesday,9:00,Lecture,1,1
193,14,Friday,17:00,Lecture,1,1
193,14,Monday,11:00,Workshop,1,1
9,14,Tuesday,9:00,Lecture,1,1
9,14,Friday,17:00,Lecture,1,1
9,14,Monday,11:00,Workshop,1,1
1609,14,Tuesday,9:00,Lecture,1,1
1609,14,Friday,17:00,Lecture,1,1
1609,14,Monday,11:00,Workshop,1,1
1368,14,Tuesday,9:00,Lecture,1,1
1368,14,Friday,17:00,Lecture,1,1
1368,14,Monday,11:00,Workshop,1,1
2555,14,Tuesday,9:00,Lecture,1,1
2555,14,Friday,17:00,Lecture,1,1
2555,14,Monday,11:00,Workshop,1,1
1979,14,Tuesday,9:00,Lecture,1,1
1979,14,Friday,17:00,Lecture,1,1
1979,14,Monday,11:00,Workshop,1,1
3052,14,Tuesday,9:00,Lecture,1,1
3052,14,Friday,17:00,Lecture,1,1
3052,14,Monday,11:00,Workshop,1,1
809,14,Tuesday,9:00,Lecture,1,1
809,14,Friday,17:00,Lecture,1,1
809,14,Monday,11:00,Workshop,1,1
1437,14,Tuesday,9:00,Lecture,1,1
1437,14,Friday,17:00,Lecture,1,1
1437,14,Monday,11:00,Workshop,1,1
1489,14,Tuesday,9:00,Lecture,1,1
1489,14,Friday,17:00,Lecture,1,1
1489,14,Monday,11:00,Workshop,1,1
2885,14,Tuesday,9:00,Lecture,1,1
2885,14,Friday,17:00,Lecture,1,1
2885,14,Monday,11:00,Workshop,1,1
3085,14,Tuesday,9:00,Lecture,1,1
3085,14,Friday,17:00,Lecture,1,1
3085,14,Monday,11:00,Workshop,1,1
2760,14,Tuesday,9:00,Lecture,1,1
2760,14,Friday,17:00,Lecture,1,1
2760,14,Monday,11:00,Workshop,1,1
1828,14,Tuesday,9:00,Lecture,1,1
1828,14,Friday,17:00,Lecture,1,1
1828,14,Monday,11:00,Workshop,1,1
2978,14,Tuesday,9:00,Lecture,1,1
2978,14,Friday,17:00,Lecture,1,1
2978,14,Monday,11:00,Workshop,1,1
489,14,Tuesday,9:00,Lecture,1,1
489,14,Friday,17:00,Lecture,1,1
489,14,Monday,11:00,Workshop,1,1
2002,14,Tuesday,9:00,Lecture,1,1
2002,14,Friday,17:00,Lecture,1,1
2002,14,Monday,11:00,Workshop,1,1
390,14,Tuesday,9:00,Lecture,1,1
390,14,Friday,17:00,Lecture,1,1
390,14,Monday,11:00,Workshop,1,1
1553,14,Tuesday,9:00,Lecture,1,1
1553,14,Friday,17:00,Lecture,1,1
1553,14,Monday,11:00,Workshop,1,1
1529,14,Tuesday,9:00,Lecture,1,1
1529,14,Friday,17:00,Lecture,1,1
1529,14,Monday,11:00,Workshop,1,1
2447,14,Tuesday,9:00,Lecture,1,1
2447,14,Friday,17:00,Lecture,1,1
2447,14,Monday,11:00,Workshop,1,1
2446,14,Tuesday,9:00,Lecture,1,1
2446,14,Friday,17:00,Lecture,1,1
2446,14,Monday,11:00,Workshop,1,1
2711,14,Tuesday,9:00,Lecture,1,1
2711,14,Friday,17:00,Lecture,1,1
2711,14,Monday,11:00,Workshop,1,1
2384,14,Tuesday,9:00,Lecture,1,1
2384,14,Friday,17:00,Lecture,1,1
2384,14,Monday,11:00,Workshop,1,1
1864,14,Tuesday,9:00,Lecture,1,1
1864,14,Friday,17:00,Lecture,1,1
1864,14,Monday,11:00,Workshop,1,1
2346,14,Tuesday,9:00,Lecture,1,1
2346,14,Friday,17:00,Lecture,1,1
2346,14,Monday,11:00,Workshop,1,1
2718,14,Tuesday,9:00,Lecture,1,1
2718,14,Friday,17:00,Lecture,1,1
2718,14,Monday,11:00,Workshop,1,1
472,14,Tuesday,9:00,Lecture,1,1
472,14,Friday,17:00,Lecture,1,1
472,14,Monday,11:00,Workshop,1,1
775,14,Tuesday,9:00,Lecture,1,1
775,14,Friday,17:00,Lecture,1,1
775,14,Monday,11:00,Workshop,1,1
1764,14,Tuesday,9:00,Lecture,1,1
1764,14,Friday,17:00,Lecture,1,1
1764,14,Monday,11:00,Workshop,1,1
2049,14,Tuesday,9:00,Lecture,1,1
2049,14,Friday,17:00,Lecture,1,1
2049,14,Monday,11:00,Workshop,1,1
2409,14,Tuesday,9:00,Lecture,1,1
2409,14,Friday,17:00,Lecture,1,1
2409,14,Monday,11:00,Workshop,1,1
539,14,Tuesday,9:00,Lecture,1,1
539,14,Friday,17:00,Lecture,1,1
539,14,Monday,11:00,Workshop,1,1
1150,14,Tuesday,9:00,Lecture,1,1
1150,14,Friday,17:00,Lecture,1,1
1150,14,Monday,11:00,Workshop,1,1
1612,14,Tuesday,9:00,Lecture,1,1
1612,14,Friday,17:00,Lecture,1,1
1612,14,Monday,11:00,Workshop,1,1
463,14,Tuesday,9:00,Lecture,1,1
463,14,Friday,17:00,Lecture,1,1
463,14,Monday,11:00,Workshop,1,1
1640,14,Tuesday,9:00,Lecture,1,1
1640,14,Friday,17:00,Lecture,1,1
1640,14,Monday,11:00,Workshop,1,1
854,14,Tuesday,9:00,Lecture,1,1
854,14,Friday,17:00,Lecture,1,1
854,14,Monday,11:00,Workshop,1,1
2543,14,Tuesday,9:00,Lecture,1,1
2543,14,Friday,17:00,Lecture,1,1
2543,14,Monday,11:00,Workshop,1,1
2666,14,Tuesday,9:00,Lecture,1,1
2666,14,Friday,17:00,Lecture,1,1
2666,14,Monday,11:00,Workshop,1,1
118,14,Tuesday,9:00,Lecture,1,1
118,14,Friday,17:00,Lecture,1,1
118,14,Monday,11:00,Workshop,1,1
2787,14,Tuesday,9:00,Lecture,1,1
2787,14,Friday,17:00,Lecture,1,1
2787,14,Monday,11:00,Workshop,1,1
1560,14,Tuesday,9:00,Lecture,1,1
1560,14,Friday,17:00,Lecture,1,1
1560,14,Monday,11:00,Workshop,1,1
1215,14,Tuesday,9:00,Lecture,1,1
1215,14,Friday,17:00,Lecture,1,1
1215,14,Monday,11:00,Workshop,1,1
875,14,Tuesday,9:00,Lecture,1,1
875,14,Friday,17:00,Lecture,1,1
875,14,Monday,11:00,Workshop,1,1
2171,14,Tuesday,9:00,Lecture,1,1
2171,14,Friday,17:00,Lecture,1,1
2171,14,Monday,11:00,Workshop,1,1
2672,14,Tuesday,9:00,Lecture,1,1
2672,14,Friday,17:00,Lecture,1,1
2672,14,Monday,11:00,Workshop,1,1
420,14,Tuesday,9:00,Lecture,1,1
420,14,Friday,17:00,Lecture,1,1
420,14,Monday,11:00,Workshop,1,1
106,14,Tuesday,9:00,Lecture,1,1
106,14,Friday,17:00,Lecture,1,1
106,14,Monday,11:00,Workshop,1,1
2510,14,Tuesday,9:00,Lecture,1,1
2510,14,Friday,17:00,Lecture,1,1
2510,14,Monday,11:00,Workshop,1,1
1343,14,Tuesday,9:00,Lecture,1,1
1343,14,Friday,17:00,Lecture,1,1
1343,14,Monday,11:00,Workshop,1,1
1603,14,Tuesday,9:00,Lecture,1,1
1603,14,Friday,17:00,Lecture,1,1
1603,14,Monday,11:00,Workshop,1,1
2728,14,Tuesday,9:00,Lecture,1,1
2728,14,Friday,17:00,Lecture,1,1
2728,14,Monday,11:00,Workshop,1,1
2857,14,Tuesday,9:00,Lecture,1,1
2857,14,Friday,17:00,Lecture,1,1
2857,14,Monday,11:00,Workshop,1,1
153,14,Tuesday,9:00,Lecture,1,1
153,14,Friday,17:00,Lecture,1,1
153,14,Monday,11:00,Workshop,1,1
3103,14,Tuesday,9:00,Lecture,1,1
3103,14,Friday,17:00,Lecture,1,1
3103,14,Monday,11:00,Workshop,1,1
2162,14,Tuesday,9:00,Lecture,1,1
2162,14,Friday,17:00,Lecture,1,1
2162,14,Monday,11:00,Workshop,1,1
1883,11,Tuesday,16:00,Workshop,1,1
1883,8,Monday,11:00,Lecture,1,1
1883,8,Tuesday,11:00,Lecture,1,1
1883,8,Wednesday,11:00,Lecture,1,1
1883,8,Thursday,11:00,Lecture,1,1
1883,8,Tuesday,17:00,Workshop,1,1
1895,7,Tuesday,14:00,Lecture,1,1
1895,7,Friday,10:00,Lecture,1,1
1895,7,Tuesday,9:00,Workshop,1,1
1895,7,Tuesday,10:00,Workshop,1,0
1895,13,Wednesday,17:00,Lecture,1,1
1895,13,Friday,9:00,Lecture,1,1
1895,13,Monday,17:00,Workshop,1,1
1895,11,Tuesday,16:00,Workshop,1,1
1895,8,Monday,11:00,Lecture,1,1
1895,8,Tuesday,11:00,Lecture,1,1
1895,8,Wednesday,11:00,Lecture,1,1
1895,8,Thursday,11:00,Lecture,1,1
1895,8,Tuesday,17:00,Workshop,1,1
803,54,Wednesday,12:00,Lecture,1,1
803,54,Friday,14:00,Lecture,1,1
803,54,Tuesday,16:00,Workshop,1,1
803,76,Thursday,17:00,Lecture,1,1
803,76,Friday,16:00,Lecture,1,1
803,76,Monday,12:00,Computer Workshop,1,1
1907,7,Tuesday,14:00,Lecture,1,1
1907,7,Friday,10:00,Lecture,1,1
1907,7,Tuesday,9:00,Workshop,1,1
1907,7,Tuesday,10:00,Workshop,1,0
1907,13,Wednesday,17:00,Lecture,1,1
1907,13,Friday,9:00,Lecture,1,1
1907,13,Monday,17:00,Workshop,1,1
1907,11,Tuesday,16:00,Workshop,1,1
1907,8,Monday,11:00,Lecture,1,1
1907,8,Tuesday,11:00,Lecture,1,1
1907,8,Wednesday,11:00,Lecture,1,1
1907,8,Thursday,11:00,Lecture,1,1
1907,8,Tuesday,17:00,Workshop,1,1
1916,12,Friday,17:00,Lecture,1,1
1916,12,Wednesday,9:00,Workshop,1,1
1916,12,Wednesday,10:00,Workshop,1,0
1916,11,Tuesday,16:00,Workshop,1,1
1916,8,Monday,11:00,Lecture,1,1
1916,8,Tuesday,11:00,Lecture,1,1
1916,8,Wednesday,11:00,Lecture,1,1
1916,8,Thursday,11:00,Lecture,1,1
1916,8,Tuesday,17:00,Workshop,1,1
1920,12,Friday,17:00,Lecture,1,1
1920,12,Wednesday,9:00,Workshop,1,1
1920,12,Wednesday,10:00,Workshop,1,0
1920,11,Tuesday,16:00,Workshop,1,1
1920,8,Monday,11:00,Lecture,1,1
1920,8,Tuesday,11:00,Lecture,1,1
1920,8,Wednesday,11:00,Lecture,1,1
1920,8,Thursday,11:00,Lecture,1,1
1920,8,Tuesday,17:00,Workshop,1,1
1934,11,Tuesday,16:00,Workshop,1,1
1934,8,Monday,11:00,Lecture,1,1
1934,8,Tuesday,11:00,Lecture,1,1
1934,8,Wednesday,11:00,Lecture,1,1
1934,8,Thursday,11:00,Lecture,1,1
1934,8,Tuesday,17:00,Workshop,1,1
1946,12,Friday,17:00,Lecture,1,1
1946,12,Wednesday,9:00,Workshop,1,1
1946,12,Wednesday,10:00,Workshop,1,0
1946,11,Tuesday,16:00,Workshop,1,1
1946,8,Monday,11:00,Lecture,1,1
1946,8,Tuesday,11:00,Lecture,1,1
1946,8,Wednesday,11:00,Lecture,1,1
1946,8,Thursday,11:00,Lecture,1,1
1946,8,Tuesday,17:00,Workshop,1,1
1962,7,Tuesday,14:00,Lecture,1,1
1962,7,Friday,10:00,Lecture,1,1
1962,7,Tuesday,9:00,Workshop,1,1
1962,7,Tuesday,10:00,Workshop,1,0
1962,13,Wednesday,17:00,Lecture,1,1
1962,13,Friday,9:00,Lecture,1,1
1962,13,Monday,17:00,Workshop,1,1
1962,11,Tuesday,16:00,Workshop,1,1
1962,8,Monday,11:00,Lecture,1,1
1962,8,Tuesday,11:00,Lecture,1,1
1962,8,Wednesday,11:00,Lecture,1,1
1962,8,Thursday,11:00,Lecture,1,1
1962,8,Tuesday,17:00,Workshop,1,1
