Student,Course,Day,Hour,Activity Type,Scheduled,Attended
265,15,Monday,16:00,Workshop,1,1
23,15,Monday,15:00,Lecture,1,1
23,15,Monday,16:00,Workshop,1,1
789,15,Monday,15:00,Lecture,1,1
789,15,Monday,16:00,Workshop,1,1
1288,15,Monday,15:00,Lecture,1,1
1288,15,Monday,16:00,Workshop,1,1
2678,15,Monday,15:00,Lecture,1,1
2678,15,Monday,16:00,Workshop,1,1
2925,15,Monday,15:00,Lecture,1,1
2925,15,Monday,16:00,Workshop,1,1
1129,15,Monday,15:00,Lecture,1,1
1129,15,Monday,16:00,Workshop,1,1
1314,15,Monday,15:00,Lecture,1,1
1314,15,Monday,16:00,Workshop,1,1
193,15,Monday,15:00,Lecture,1,1
193,15,Monday,16:00,Workshop,1,1
9,15,Monday,15:00,Lecture,1,1
9,15,Monday,16:00,Workshop,1,1
1609,15,Monday,15:00,Lecture,1,1
1609,15,Monday,16:00,Workshop,1,1
1368,15,Monday,15:00,Lecture,1,1
1368,15,Monday,16:00,Workshop,1,1
2555,15,Monday,15:00,Lecture,1,1
2555,15,Monday,16:00,Workshop,1,1
1979,15,Monday,15:00,Lecture,1,1
1979,15,Monday,16:00,Workshop,1,1
3052,15,Monday,15:00,Lecture,1,1
3052,15,Monday,16:00,Workshop,1,1
809,15,Monday,15:00,Lecture,1,1
809,15,Monday,16:00,Workshop,1,1
1437,15,Monday,15:00,Lecture,1,1
1437,15,Monday,16:00,Workshop,1,1
1489,15,Monday,15:00,Lecture,1,1
1489,15,Monday,16:00,Workshop,1,1
2885,15,Monday,15:00,Lecture,1,1
2885,15,Monday,16:00,Workshop,1,1
3085,15,Monday,15:00,Lecture,1,1
3085,15,Monday,16:00,Workshop,1,1
2760,15,Monday,15:00,Lecture,1,1
2760,15,Monday,16:00,Workshop,1,1
1828,15,Monday,15:00,Lecture,1,1
1828,15,Monday,16:00,Workshop,1,1
2978,15,Monday,15:00,Lecture,1,1
2978,15,Monday,16:00,Workshop,1,1
489,15,Monday,15:00,Lecture,1,1
489,15,Monday,16:00,Workshop,1,1
2002,15,Monday,15:00,Lecture,1,1
2002,15,Monday,16:00,Workshop,1,1
390,15,Monday,15:00,Lecture,1,1
390,15,Monday,16:00,Workshop,1,1
1553,15,Monday,15:00,Lecture,1,1
1553,15,Monday,16:00,Workshop,1,1
1529,15,Monday,15:00,Lecture,1,1
1529,15,Monday,16:00,Workshop,1,1
2447,15,Monday,15:00,Lecture,1,1
2447,15,Monday,16:00,Workshop,1,1
1978,15,Monday,15:00,Lecture,1,1
1978,15,Monday,16:00,Workshop,1,1
2446,15,Monday,15:00,Lecture,1,1
2446,15,Monday,16:00,Workshop,1,1
2711,15,Monday,15:00,Lecture,1,1
2711,15,Monday,16:00,Workshop,1,1
2384,15,Monday,15:00,Lecture,1,1
2384,15,Monday,16:00,Workshop,1,1
1864,15,Monday,15:00,Lecture,1,1
1864,15,Monday,16:00,Workshop,1,1
2346,15,Monday,15:00,Lecture,1,1
2346,15,Monday,16:00,Workshop,1,1
2718,15,Monday,15:00,Lecture,1,1
2718,15,Monday,16:00,Workshop,1,1
472,15,Monday,15:00,Lecture,1,1
472,15,Monday,16:00,Workshop,1,1
775,15,Monday,15:00,Lecture,1,1
775,15,Monday,16:00,Workshop,1,1
1764,15,Monday,15:00,Lecture,1,1
1764,15,Monday,16:00,Workshop,1,1
2049,15,Monday,15:00,Lecture,1,1
2049,15,Monday,16:00,Workshop,1,1
2409,15,Monday,15:00,Lecture,1,1
2409,15,Monday,16:00,Workshop,1,1
539,15,Monday,15:00,Lecture,1,1
539,15,Monday,16:00,Workshop,1,1
1150,15,Monday,15:00,Lecture,1,1
1150,15,Monday,16:00,Workshop,1,1
1612,15,Monday,15:00,Lecture,1,1
1612,15,Monday,16:00,Workshop,1,1
463,15,Monday,15:00,Lecture,1,1
463,15,Monday,16:00,Workshop,1,1
1640,15,Monday,15:00,Lecture,1,1
1640,15,Monday,16:00,Workshop,1,1
854,15,Monday,15:00,Lecture,1,1
854,15,Monday,16:00,Workshop,1,1
2543,15,Monday,15:00,Lecture,1,1
2543,15,Monday,16:00,Workshop,1,1
2666,15,Monday,15:00,Lecture,1,1
2666,15,Monday,16:00,Workshop,1,1
118,15,Monday,15:00,Lecture,1,1
118,15,Monday,16:00,Workshop,1,1
366,15,Monday,15:00,Lecture,1,1
366,15,Monday,16:00,Workshop,1,1
2787,15,Monday,15:00,Lecture,1,1
2787,15,Monday,16:00,Workshop,1,1
1560,15,Monday,15:00,Lecture,1,1
1560,15,Monday,16:00,Workshop,1,1
1215,15,Monday,15:00,Lecture,1,1
1215,15,Monday,16:00,Workshop,1,1
875,15,Monday,15:00,Lecture,1,1
875,15,Monday,16:00,Workshop,1,1
2171,15,Monday,15:00,Lecture,1,1
2171,15,Monday,16:00,Workshop,1,1
2672,15,Monday,15:00,Lecture,1,1
2672,15,Monday,16:00,Workshop,1,1
420,15,Monday,15:00,Lecture,1,1
420,15,Monday,16:00,Workshop,1,1
106,15,Monday,15:00,Lecture,1,1
106,15,Monday,16:00,Workshop,1,1
2510,15,Monday,15:00,Lecture,1,1
2510,15,Monday,16:00,Workshop,1,1
1343,15,Monday,15:00,Lecture,1,1
1343,15,Monday,16:00,Workshop,1,1
1603,15,Monday,15:00,Lecture,1,1
1603,15,Monday,16:00,Workshop,1,1
2728,15,Monday,15:00,Lecture,1,1
2728,15,Monday,16:00,Workshop,1,1
2857,15,Monday,15:00,Lecture,1,1
2857,15,Monday,16:00,Workshop,1,1
153,15,Monday,15:00,Lecture,1,1
153,15,Monday,16:00,Workshop,1,1
3103,15,Monday,15:00,Lecture,1,1
3103,15,Monday,16:00,Workshop,1,1
2162,15,Monday,15:00,Lecture,1,1
2162,15,Monday,16:00,Workshop,1,1
1653,79,Thursday,17:00,Lecture,1,1
1653,79,Friday,16:00,Lecture,1,1
1653,79,Friday,9:00,Workshop,1,1
1653,79,Friday,10:00,Workshop,1,0
1653,29,Thursday,13:00,Lecture,1,1
1653,29,Wednesday,12:00,Workshop,1,1
1653,29,Friday,12:00,Computer Workshop,1,1
571,79,Thursday,17:00,Lecture,1,1
571,79,Friday,16:00,Lecture,1,1
571,79,Friday,9:00,Workshop,1,1
571,79,Friday,10:00,Workshop,1,0
571,92,Tuesday,16:00,Lecture,1,1
571,92,Wednesday,9:00,Lecture,1,1
571,92,Wednesday,14:00,Computer Workshop,1,1
571,69,Thursday,14:00,Lecture,1,1
571,69,Friday,14:00,Lecture,1,1
571,69,Monday,15:00,Computer Workshop,1,1
474,79,Thursday,17:00,Lecture,1,1
474,79,Friday,16:00,Lecture,1,1
474,79,Friday,9:00,Workshop,1,1
474,79,Friday,10:00,Workshop,1,0
474,52,Wednesday,16:00,Lecture,1,1
474,52,Thursday,16:00,Lecture,1,1
474,30,Tuesday,14:00,Lecture,1,1
474,30,Thursday,14:00,Lecture,1,1
474,30,Wednesday,17:00,Workshop,1,1
114,79,Thursday,17:00,Lecture,1,1
114,79,Friday,16:00,Lecture,1,1
114,79,Friday,9:00,Workshop,1,1
114,79,Friday,10:00,Workshop,1,0
114,92,Tuesday,16:00,Lecture,1,1
114,92,Wednesday,9:00,Lecture,1,1
114,92,Wednesday,14:00,Computer Workshop,1,1
114,61,Tuesday,10:00,Lecture,1,1
114,61,Friday,17:00,Lecture,1,1
114,61,Tuesday,9:00,Workshop,1,1
114,61,Tuesday,10:00,Lecture,1,1
126,79,Thursday,17:00,Lecture,1,1
126,79,Friday,16:00,Lecture,1,1
126,79,Friday,9:00,Workshop,1,1
126,79,Friday,10:00,Workshop,1,0
126,30,Tuesday,14:00,Lecture,1,1
126,30,Thursday,14:00,Lecture,1,1
126,30,Wednesday,17:00,Workshop,1,1
126,61,Tuesday,10:00,Lecture,1,1
126,61,Friday,17:00,Lecture,1,1
126,61,Tuesday,9:00,Workshop,1,1
126,61,Tuesday,10:00,Lecture,1,1
283,79,Thursday,17:00,Lecture,1,1
283,79,Friday,16:00,Lecture,1,1
283,79,Friday,9:00,Workshop,1,1
283,79,Friday,10:00,Workshop,1,0
283,30,Tuesday,14:00,Lecture,1,1
283,30,Thursday,14:00,Lecture,1,1
283,30,Wednesday,17:00,Workshop,1,1
283,29,Thursday,13:00,Lecture,1,1
283,29,Wednesday,12:00,Workshop,1,1
283,29,Friday,12:00,Computer Workshop,1,1
598,79,Thursday,17:00,Lecture,1,1
598,79,Friday,16:00,Lecture,1,1
598,79,Friday,9:00,Workshop,1,1
598,79,Friday,10:00,Workshop,1,0
598,30,Tuesday,14:00,Lecture,1,1
598,30,Thursday,14:00,Lecture,1,1
598,30,Wednesday,17:00,Workshop,1,1
598,47,Wednesday,15:00,Lecture,1,1
598,47,Tuesday,9:00,Computer Workshop,1,1
598,47,Tuesday,10:00,Computer Workshop,1,0
2533,79,Thursday,17:00,Lecture,1,1
2533,79,Friday,16:00,Lecture,1,1
2533,79,Friday,9:00,Workshop,1,1
2533,79,Friday,10:00,Workshop,1,0
2533,30,Tuesday,14:00,Lecture,1,1
2533,30,Thursday,14:00,Lecture,1,1
2533,30,Wednesday,17:00,Workshop,1,1
2533,47,Wednesday,15:00,Lecture,1,1
2533,47,Tuesday,9:00,Computer Workshop,1,1
2533,47,Tuesday,10:00,Computer Workshop,1,0
1895,10,Monday,11:00,Lecture,1,1
1895,10,Friday,9:00,Workshop,1,1
1895,10,Friday,10:00,Workshop,1,0
1895,10,Thursday,9:00,Computer Workshop,1,1
1895,10,Thursday,10:00,Computer Workshop,1,0
1895,9,Tuesday,9:00,Lecture,1,1
1895,9,Wednesday,9:00,Lecture,1,1
1895,9,Friday,10:00,Workshop,1,1
1895,3,Monday,17:00,Lecture,1,1
1895,3,Wednesday,10:00,Lecture,1,1
1895,3,Wednesday,16:00,Computer Workshop,1,1
1478,52,Wednesday,16:00,Lecture,1,1
1478,52,Thursday,16:00,Lecture,1,1
1478,30,Tuesday,14:00,Lecture,1,1
1478,30,Thursday,14:00,Lecture,1,1
1478,30,Wednesday,17:00,Workshop,1,1
1478,29,Thursday,13:00,Lecture,1,1
1478,29,Wednesday,12:00,Workshop,1,1
1478,29,Friday,12:00,Computer Workshop,1,1
1370,52,Wednesday,16:00,Lecture,1,1
1370,52,Thursday,16:00,Lecture,1,1
1907,10,Monday,11:00,Lecture,1,1
1907,10,Friday,9:00,Workshop,1,1
1907,10,Friday,10:00,Workshop,1,0
1907,10,Thursday,9:00,Computer Workshop,1,1
1907,10,Thursday,10:00,Computer Workshop,1,0
1907,9,Tuesday,9:00,Lecture,1,1
1907,9,Wednesday,9:00,Lecture,1,1
1907,9,Friday,10:00,Workshop,1,1
1907,3,Monday,17:00,Lecture,1,1
1907,3,Wednesday,10:00,Lecture,1,1
1907,3,Wednesday,16:00,Computer Workshop,1,1
1916,10,Monday,11:00,Lecture,1,1
1916,10,Friday,9:00,Workshop,1,1
1916,10,Friday,10:00,Workshop,1,0
1916,10,Thursday,9:00,Computer Workshop,1,1
1916,10,Thursday,10:00,Computer Workshop,1,0
1916,9,Tuesday,9:00,Lecture,1,1
1916,9,Wednesday,9:00,Lecture,1,1
1916,9,Friday,10:00,Workshop,1,1
1916,3,Monday,17:00,Lecture,1,1
1916,3,Wednesday,10:00,Lecture,1,1
1916,3,Wednesday,16:00,Computer Workshop,1,1
1920,10,Monday,11:00,Lecture,1,1
1920,10,Friday,9:00,Workshop,1,1
1920,10,Friday,10:00,Workshop,1,0
1920,10,Thursday,9:00,Computer Workshop,1,1
1920,10,Thursday,10:00,Computer Workshop,1,0
1920,9,Tuesday,9:00,Lecture,1,1
1920,9,Wednesday,9:00,Lecture,1,1
1920,9,Friday,10:00,Workshop,1,1
1920,3,Monday,17:00,Lecture,1,1
1920,3,Wednesday,10:00,Lecture,1,1
1920,3,Wednesday,16:00,Computer Workshop,1,1
1934,10,Monday,11:00,Lecture,1,1
1934,10,Friday,9:00,Workshop,1,1
1934,10,Friday,10:00,Workshop,1,0
1934,10,Thursday,9:00,Computer Workshop,1,1
1934,10,Thursday,10:00,Computer Workshop,1,0
1934,9,Tuesday,9:00,Lecture,1,1
1934,9,Wednesday,9:00,Lecture,1,1
1934,9,Friday,10:00,Workshop,1,1
1934,3,Monday,17:00,Lecture,1,1
1934,3,Wednesday,10:00,Lecture,1,1
1934,3,Wednesday,16:00,Computer Workshop,1,1
1946,10,Monday,11:00,Lecture,1,1
1946,10,Friday,9:00,Workshop,1,1
1946,10,Friday,10:00,Workshop,1,0
1946,10,Thursday,9:00,Computer Workshop,1,1
1946,10,Thursday,10:00,Computer Workshop,1,0
1946,9,Tuesday,9:00,Lecture,1,1
1946,9,Wednesday,9:00,Lecture,1,1
1946,9,Friday,10:00,Workshop,1,1
1946,3,Monday,17:00,Lecture,1,1
1946,3,Wednesday,10:00,Lecture,1,1
1946,3,Wednesday,16:00,Computer Workshop,1,1
1425,30,Tuesday,14:00,Lecture,1,1
1425,30,Thursday,14:00,Lecture,1,1
1425,30,Wednesday,17:00,Workshop,1,1
3051,30,Tuesday,14:00,Lecture,1,1
3051,30,Thursday,14:00,Lecture,1,1
3051,30,Wednesday,17:00,Workshop,1,1
3051,61,Tuesday,10:00,Lecture,1,1
3051,61,Friday,17:00,Lecture,1,1
3051,61,Tuesday,9:00,Workshop,1,1
3051,61,Tuesday,10:00,Lecture,1,1
2988,30,Tuesday,14:00,Lecture,1,1
2988,30,Thursday,14:00,Lecture,1,1
2988,30,Wednesday,17:00,Workshop,1,1
2988,47,Wednesday,15:00,Lecture,1,1
2988,47,Tuesday,9:00,Computer Workshop,1,1
2988,47,Tuesday,10:00,Computer Workshop,1,0
2848,30,Tuesday,14:00,Lecture,1,1
2848,30,Thursday,14:00,Lecture,1,1
2848,30,Wednesday,17:00,Workshop,1,1
2848,29,Thursday,13:00,Lecture,1,1
2848,29,Wednesday,12:00,Workshop,1,1
2848,29,Friday,12:00,Computer Workshop,1,1
1956,10,Monday,11:00,Lecture,1,1
1956,10,Friday,9:00,Workshop,1,1
1956,10,Friday,10:00,Workshop,1,0
1956,10,Thursday,9:00,Computer Workshop,1,1
1956,10,Thursday,10:00,Computer Workshop,1,0
1956,9,Tuesday,9:00,Lecture,1,1
1956,9,Wednesday,9:00,Lecture,1,1
1956,9,Friday,10:00,Workshop,1,1
1956,3,Monday,17:00,Lecture,1,1
1956,3,Wednesday,10:00,Lecture,1,1
1956,3,Wednesday,16:00,Computer Workshop,1,1
1962,10,Monday,11:00,Lecture,1,1
1962,10,Friday,9:00,Workshop,1,1
1962,10,Friday,10:00,Workshop,1,0
1962,10,Thursday,9:00,Computer Workshop,1,1
1962,10,Thursday,10:00,Computer Workshop,1,0
1962,9,Tuesday,9:00,Lecture,1,1
1962,9,Wednesday,9:00,Lecture,1,1
1962,9,Friday,10:00,Workshop,1,1
1962,3,Monday,17:00,Lecture,1,1
1962,3,Wednesday,10:00,Lecture,1,1
1962,3,Wednesday,16:00,Computer Workshop,1,1
1963,10,Monday,11:00,Lecture,1,1
1963,10,Friday,9:00,Workshop,1,1
1963,10,Friday,10:00,Workshop,1,0
1963,10,Thursday,9:00,Computer Workshop,1,1
1963,10,Thursday,10:00,Computer Workshop,1,0
1963,9,Tuesday,9:00,Lecture,1,1
1963,9,Wednesday,9:00,Lecture,1,1
1963,9,Friday,10:00,Workshop,1,1
1963,3,Monday,17:00,Lecture,1,1
1963,3,Wednesday,10:00,Lecture,1,1
1963,3,Wednesday,16:00,Computer Workshop,1,1
2229,103,Monday,10:00,Lecture,1,1
2229,103,Friday,17:00,Lecture,1,1
2229,103,Thursday,14:00,Workshop,1,1
1960,103,Monday,10:00,Lecture,1,1
1960,103,Friday,17:00,Lecture,1,1
1960,103,Thursday,14:00,Workshop,1,1
44,29,Thursday,13:00,Lecture,1,1
44,29,Wednesday,12:00,Workshop,1,1
44,29,Friday,12:00,Computer Workshop,1,1
2938,29,Thursday,13:00,Lecture,1,1
2938,29,Wednesday,12:00,Workshop,1,1
2938,29,Friday,12:00,Computer Workshop,1,1
484,29,Thursday,13:00,Lecture,1,1
484,29,Wednesday,12:00,Workshop,1,1
484,29,Friday,12:00,Computer Workshop,1,1
3095,29,Thursday,13:00,Lecture,1,1
3095,29,Wednesday,12:00,Workshop,1,1
3095,29,Friday,12:00,Computer Workshop,1,1
1918,29,Thursday,13:00,Lecture,1,1
1918,29,Wednesday,12:00,Workshop,1,1
1918,29,Friday,12:00,Computer Workshop,1,1
2297,29,Thursday,13:00,Lecture,1,1
2297,29,Wednesday,12:00,Workshop,1,1
2297,29,Friday,12:00,Computer Workshop,1,1
237,29,Thursday,13:00,Lecture,1,1
237,29,Wednesday,12:00,Workshop,1,1
237,29,Friday,12:00,Computer Workshop,1,1
2364,29,Thursday,13:00,Lecture,1,1
2364,29,Wednesday,12:00,Workshop,1,1
2364,29,Friday,12:00,Computer Workshop,1,1
1494,29,Thursday,13:00,Lecture,1,1
1494,29,Wednesday,12:00,Workshop,1,1
1494,29,Friday,12:00,Computer Workshop,1,1
508,29,Thursday,13:00,Lecture,1,1
508,29,Wednesday,12:00,Workshop,1,1
508,29,Friday,12:00,Computer Workshop,1,1
758,29,Thursday,13:00,Lecture,1,1
758,29,Wednesday,12:00,Workshop,1,1
758,29,Friday,12:00,Computer Workshop,1,1
50,29,Thursday,13:00,Lecture,1,1
50,29,Wednesday,12:00,Workshop,1,1
50,29,Friday,12:00,Computer Workshop,1,1
870,29,Thursday,13:00,Lecture,1,1
870,29,Wednesday,12:00,Workshop,1,1
870,29,Friday,12:00,Computer Workshop,1,1
1167,29,Thursday,13:00,Lecture,1,1
1167,29,Wednesday,12:00,Workshop,1,1
1167,29,Friday,12:00,Computer Workshop,1,1
1879,29,Thursday,13:00,Lecture,1,1
1879,29,Wednesday,12:00,Workshop,1,1
1879,29,Friday,12:00,Computer Workshop,1,1
729,29,Thursday,13:00,Lecture,1,1
729,29,Wednesday,12:00,Workshop,1,1
729,29,Friday,12:00,Computer Workshop,1,1
1971,9,Tuesday,9:00,Lecture,1,1
1971,9,Wednesday,9:00,Lecture,1,1
1971,9,Friday,10:00,Workshop,1,1
1544,29,Thursday,13:00,Lecture,1,1
1544,29,Wednesday,12:00,Workshop,1,1
1544,29,Friday,12:00,Computer Workshop,1,1
2804,29,Thursday,13:00,Lecture,1,1
2804,29,Wednesday,12:00,Workshop,1,1
2804,29,Friday,12:00,Computer Workshop,1,1
1496,29,Thursday,13:00,Lecture,1,1
1496,29,Wednesday,12:00,Workshop,1,1
1496,29,Friday,12:00,Computer Workshop,1,1
1416,92,Tuesday,16:00,Lecture,1,1
1416,92,Wednesday,9:00,Lecture,1,1
1416,92,Wednesday,14:00,Computer Workshop,1,1
2231,92,Tuesday,16:00,Lecture,1,1
2231,92,Wednesday,9:00,Lecture,1,1
2231,92,Wednesday,14:00,Computer Workshop,1,1
1832,89,Tuesday,15:00,Lecture,1,1
1832,89,Thursday,15:00,Lecture,1,1
1832,89,Tuesday,11:00,Workshop,1,1
1832,72,Tuesday,12:00,Lecture,1,1
1832,72,Wednesday,12:00,Lecture,1,1
1832,72,Tuesday,13:00,Workshop,1,1
1832,69,Thursday,14:00,Lecture,1,1
1832,69,Friday,14:00,Lecture,1,1
1832,69,Monday,15:00,Computer Workshop,1,1
68,89,Tuesday,15:00,Lecture,1,1
68,89,Thursday,15:00,Lecture,1,1
68,89,Tuesday,11:00,Workshop,1,1
68,72,Tuesday,12:00,Lecture,1,1
68,72,Wednesday,12:00,Lecture,1,1
68,72,Tuesday,13:00,Workshop,1,1
68,69,Thursday,14:00,Lecture,1,1
68,69,Friday,14:00,Lecture,1,1
68,69,Monday,15:00,Computer Workshop,1,1
2198,89,Tuesday,15:00,Lecture,1,1
2198,89,Thursday,15:00,Lecture,1,1
2198,89,Tuesday,11:00,Workshop,1,1
2198,73,Thursday,16:00,Lecture,1,1
2198,73,Friday,16:00,Lecture,1,1
2198,73,Thursday,9:00,Workshop,1,1
2198,73,Thursday,10:00,Workshop,1,0
2198,69,Thursday,14:00,Lecture,1,1
2198,69,Friday,14:00,Lecture,1,1
2198,69,Monday,15:00,Computer Workshop,1,1
801,89,Tuesday,15:00,Lecture,1,1
801,89,Thursday,15:00,Lecture,1,1
801,89,Tuesday,11:00,Workshop,1,1
801,73,Thursday,16:00,Lecture,1,1
801,73,Friday,16:00,Lecture,1,1
801,73,Thursday,9:00,Workshop,1,1
801,73,Thursday,10:00,Workshop,1,0
708,73,Thursday,16:00,Lecture,1,1
708,73,Friday,16:00,Lecture,1,1
708,73,Thursday,9:00,Workshop,1,1
708,73,Thursday,10:00,Workshop,1,0
2411,73,Thursday,16:00,Lecture,1,1
2411,73,Friday,16:00,Lecture,1,1
2411,73,Thursday,9:00,Workshop,1,1
2411,73,Thursday,10:00,Workshop,1,0
198,73,Thursday,16:00,Lecture,1,0
198,73,Friday,16:00,Lecture,1,0
198,73,Thursday,9:00,Workshop,1,0
198,73,Thursday,10:00,Workshop,1,0
198,73,Thursday,16:00,Lecture,1,0
198,73,Friday,16:00,Lecture,1,0
198,73,Thursday,9:00,Workshop,1,0
198,73,Thursday,10:00,Workshop,1,0
1867,73,Thursday,16:00,Lecture,1,1
1867,73,Friday,16:00,Lecture,1,1
1867,73,Thursday,9:00,Workshop,1,1
1867,73,Thursday,10:00,Workshop,1,0
2690,73,Thursday,16:00,Lecture,1,1
2690,73,Friday,16:00,Lecture,1,1
2690,73,Thursday,9:00,Workshop,1,1
2690,73,Thursday,10:00,Workshop,1,0
2690,61,Tuesday,10:00,Lecture,1,1
2690,61,Friday,17:00,Lecture,1,1
2690,61,Tuesday,9:00,Workshop,1,1
2690,61,Tuesday,10:00,Lecture,1,1
2775,73,Thursday,16:00,Lecture,1,1
2775,73,Friday,16:00,Lecture,1,1
2775,73,Thursday,9:00,Workshop,1,1
2775,73,Thursday,10:00,Workshop,1,0
1900,73,Thursday,16:00,Lecture,1,1
1900,73,Friday,16:00,Lecture,1,1
1900,73,Thursday,9:00,Workshop,1,1
1900,73,Thursday,10:00,Workshop,1,0
2313,73,Thursday,16:00,Lecture,1,1
2313,73,Friday,16:00,Lecture,1,1
2313,73,Thursday,9:00,Workshop,1,1
2313,73,Thursday,10:00,Workshop,1,0
2313,69,Thursday,14:00,Lecture,1,1
2313,69,Friday,14:00,Lecture,1,1
2313,69,Monday,15:00,Computer Workshop,1,1
1123,73,Thursday,16:00,Lecture,1,1
1123,73,Friday,16:00,Lecture,1,1
1123,73,Thursday,9:00,Workshop,1,1
1123,73,Thursday,10:00,Workshop,1,0
1989,10,Monday,11:00,Lecture,1,1
1989,10,Friday,9:00,Workshop,1,1
1989,10,Friday,10:00,Workshop,1,0
1989,10,Thursday,9:00,Computer Workshop,1,1
1989,10,Thursday,10:00,Computer Workshop,1,0
1989,9,Tuesday,9:00,Lecture,1,1
1989,9,Wednesday,9:00,Lecture,1,1
1989,9,Friday,10:00,Workshop,1,1
1989,3,Monday,17:00,Lecture,1,1
1989,3,Wednesday,10:00,Lecture,1,1
1989,3,Wednesday,16:00,Computer Workshop,1,1
1991,9,Tuesday,9:00,Lecture,1,1
1991,9,Wednesday,9:00,Lecture,1,1
1991,9,Friday,10:00,Workshop,1,1
1994,9,Tuesday,9:00,Lecture,1,1
1994,9,Wednesday,9:00,Lecture,1,1
1994,9,Friday,10:00,Workshop,1,1
1999,10,Monday,11:00,Lecture,1,1
1999,10,Friday,9:00,Workshop,1,1
1999,10,Friday,10:00,Workshop,1,0
1999,10,Thursday,9:00,Computer Workshop,1,1
1999,10,Thursday,10:00,Computer Workshop,1,0
1999,9,Tuesday,9:00,Lecture,1,1
1999,9,Wednesday,9:00,Lecture,1,1
1999,9,Friday,10:00,Workshop,1,1
1999,3,Monday,17:00,Lecture,1,1
1999,3,Wednesday,10:00,Lecture,1,1
1999,3,Wednesday,16:00,Computer Workshop,1,1
2023,9,Tuesday,9:00,Lecture,1,1
2023,9,Wednesday,9:00,Lecture,1,1
2023,9,Friday,10:00,Workshop,1,1
2023,3,Monday,17:00,Lecture,1,1
2023,3,Wednesday,10:00,Lecture,1,1
2023,3,Wednesday,16:00,Computer Workshop,1,1
2030,10,Monday,11:00,Lecture,1,1
2030,10,Friday,9:00,Workshop,1,1
2030,10,Friday,10:00,Workshop,1,0
2030,10,Thursday,9:00,Computer Workshop,1,1
2030,10,Thursday,10:00,Computer Workshop,1,0
2030,9,Tuesday,9:00,Lecture,1,1
2030,9,Wednesday,9:00,Lecture,1,1
2030,9,Friday,10:00,Workshop,1,1
2030,3,Monday,17:00,Lecture,1,1
2030,3,Wednesday,10:00,Lecture,1,1
2030,3,Wednesday,16:00,Computer Workshop,1,1
2033,10,Monday,11:00,Lecture,1,1
2033,10,Friday,9:00,Workshop,1,1
2033,10,Friday,10:00,Workshop,1,0
2033,10,Thursday,9:00,Computer Workshop,1,1
2033,10,Thursday,10:00,Computer Workshop,1,0
2033,9,Tuesday,9:00,Lecture,1,1
2033,9,Wednesday,9:00,Lecture,1,1
2033,9,Friday,10:00,Workshop,1,1
2033,3,Monday,17:00,Lecture,1,1
2033,3,Wednesday,10:00,Lecture,1,1
2033,3,Wednesday,16:00,Computer Workshop,1,1
2036,10,Monday,11:00,Lecture,1,1
2036,10,Friday,9:00,Workshop,1,1
2036,10,Friday,10:00,Workshop,1,0
2036,10,Thursday,9:00,Computer Workshop,1,1
2036,10,Thursday,10:00,Computer Workshop,1,0
2036,9,Tuesday,9:00,Lecture,1,1
2036,9,Wednesday,9:00,Lecture,1,1
2036,9,Friday,10:00,Workshop,1,1
2036,3,Monday,17:00,Lecture,1,1
2036,3,Wednesday,10:00,Lecture,1,1
2036,3,Wednesday,16:00,Computer Workshop,1,1
2058,9,Tuesday,9:00,Lecture,1,1
2058,9,Wednesday,9:00,Lecture,1,1
2058,9,Friday,10:00,Workshop,1,1
2059,9,Tuesday,9:00,Lecture,1,1
2059,9,Wednesday,9:00,Lecture,1,1
2059,9,Friday,10:00,Workshop,1,1
2060,10,Monday,11:00,Lecture,1,1
2060,10,Friday,9:00,Workshop,1,1
2060,10,Friday,10:00,Workshop,1,0
2060,10,Thursday,9:00,Computer Workshop,1,1
2060,10,Thursday,10:00,Computer Workshop,1,0
2060,9,Tuesday,9:00,Lecture,1,1
2060,9,Wednesday,9:00,Lecture,1,1
2060,9,Friday,10:00,Workshop,1,1
2060,3,Monday,17:00,Lecture,1,1
2060,3,Wednesday,10:00,Lecture,1,1
2060,3,Wednesday,16:00,Computer Workshop,1,1
2065,10,Monday,11:00,Lecture,1,1
2065,10,Friday,9:00,Workshop,1,1
2065,10,Friday,10:00,Workshop,1,0
2065,10,Thursday,9:00,Computer Workshop,1,1
2065,10,Thursday,10:00,Computer Workshop,1,0
2065,9,Tuesday,9:00,Lecture,1,1
2065,9,Wednesday,9:00,Lecture,1,1
2065,9,Friday,10:00,Workshop,1,1
2065,3,Monday,17:00,Lecture,1,1
2065,3,Wednesday,10:00,Lecture,1,1
2065,3,Wednesday,16:00,Computer Workshop,1,1
2077,9,Tuesday,9:00,Lecture,1,1
2077,9,Wednesday,9:00,Lecture,1,1
2077,9,Friday,10:00,Workshop,1,1
2078,10,Monday,11:00,Lecture,1,1
2078,10,Friday,9:00,Workshop,1,1
2078,10,Friday,10:00,Workshop,1,0
2078,10,Thursday,9:00,Computer Workshop,1,1
2078,10,Thursday,10:00,Computer Workshop,1,0
2078,9,Tuesday,9:00,Lecture,1,1
2078,9,Wednesday,9:00,Lecture,1,1
2078,9,Friday,10:00,Workshop,1,1
2078,3,Monday,17:00,Lecture,1,1
2078,3,Wednesday,10:00,Lecture,1,1
2078,3,Wednesday,16:00,Computer Workshop,1,1
2086,10,Monday,11:00,Lecture,1,1
2086,10,Friday,9:00,Workshop,1,1
